Loan_ID,Customer_ID,Branch_ID,Loan_Type,Loan_Start_Date,Loan_Amount,Interest_Rate,Tenure_Months,Outstanding_Amount,Loan_Status
LOAN06428,CUST00979,BR046,Personal Loan,2025-04-12,190469.23,7.43,36,90202.49,Closed
LOAN06429,CUST02504,BR037,Auto Loan,2022-03-15,821493.58,15.41,36,436730.37,Active
LOAN06430,CUST02860,BR018,Business Loan,2022-08-29,4594890.58,7.45,84,3426519.32,Defaulted
LOAN06431,CUST00738,BR018,Personal Loan,2021-03-23,634670.35,10.24,180,393030.86,Defaulted
LOAN06432,CUST04811,BR011,Personal Loan,2025-10-12,524535.42,7.1,84,452450.77,Defaulted
LOAN06433,CUST00030,BR042,Personal Loan,2024-07-25,537320.64,13.83,120,478122.31,Pending
LOAN06434,CUST04013,BR048,Business Loan,2024-01-15,4701018.26,10.62,120,2932611.29,Active
LOAN06435,CUST01466,BR046,Education Loan,2024-12-25,607362.94,7.76,120,277620.71,Pending
LOAN06436,CUST06761,BR050,Personal Loan,2024-12-12,423639.44,14.02,24,131562.17,Defaulted
LOAN06437,CUST07897,BR016,Home Loan,2021-10-16,5028831.52,8.48,120,3350608.24,Pending
LOAN06438,CUST07210,BR060,Personal Loan,2020-01-30,320942.65,11.55,240,126124.85,Pending
LOAN06439,CUST07203,BR044,Business Loan,2022-07-16,4020456.44,15.4,84,1521475.04,Pending
LOAN06440,CUST02610,BR026,Business Loan,2021-05-16,1822299.63,15.16,48,1466594.5,Pending
LOAN06441,CUST06854,BR023,Personal Loan,2024-10-29,288521.47,9.07,60,254692.5,Active
LOAN06442,CUST03473,BR019,Business Loan,2025-10-15,1941158.45,8.07,24,275069.6,Defaulted
LOAN06443,CUST07633,BR028,Personal Loan,2022-10-23,435353.37,11.56,240,76808.74,Closed
LOAN06444,CUST02795,BR004,Education Loan,2020-02-16,1016122.1,15.0,180,547381.11,Closed
LOAN06445,CUST00881,BR053,Auto Loan,2021-03-29,1648959.98,9.74,240,858175.56,Closed
LOAN06446,CUST04819,BR007,Education Loan,2021-02-13,722014.73,10.28,120,98222.96,Active
LOAN06447,CUST06704,BR051,Personal Loan,2021-05-15,121310.97,12.14,84,113109.58,Active
LOAN06448,CUST01950,BR008,Business Loan,2020-02-15,632940.01,11.25,60,304727.29,Active
LOAN06449,CUST00767,BR036,Education Loan,2022-03-26,1494715.3,14.49,48,1353762.63,Active
LOAN06450,CUST02000,BR023,Business Loan,2024-06-24,716574.88,8.73,12,260516.79,Defaulted
LOAN06451,CUST07382,BR060,Auto Loan,2023-10-19,1048656.67,7.29,24,766484.45,Active
LOAN06452,CUST04527,BR045,Auto Loan,2025-01-25,433957.05,10.83,84,56593.39,Active
LOAN06453,CUST07059,BR044,Auto Loan,2024-02-02,846435.47,8.13,24,158947.84,Closed
LOAN06454,CUST00968,BR005,Education Loan,2024-10-15,1228608.75,10.85,60,830838.45,Active
LOAN06455,CUST06145,BR003,Education Loan,2025-11-30,1057415.61,14.26,12,791547.79,Closed
LOAN06456,CUST01409,BR045,Business Loan,2020-07-09,1239450.34,9.77,12,70762.58,Defaulted
LOAN06457,CUST03807,BR037,Auto Loan,2020-04-09,433235.1,15.16,12,388865.03,Active
LOAN06458,CUST07067,BR052,Auto Loan,2021-01-11,1265640.35,9.12,84,1251902.32,Pending
LOAN06459,CUST04074,BR004,Auto Loan,2024-03-20,299119.66,11.28,24,269797.11,Pending
LOAN06460,CUST00929,BR045,Education Loan,2021-10-19,412546.06,12.37,36,257549.56,Pending
LOAN06461,CUST06752,BR027,Personal Loan,2020-01-12,236522.03,14.0,48,155017.6,Pending
LOAN06462,CUST07406,BR050,Home Loan,2024-08-09,6991494.52,10.64,24,1696503.27,Defaulted
LOAN06463,CUST01033,BR031,Auto Loan,2023-07-19,808598.7,9.5,48,696100.26,Pending
LOAN06464,CUST02279,BR009,Home Loan,2025-08-10,898377.96,9.26,180,486483.68,Active
LOAN06465,CUST05559,BR002,Personal Loan,2025-09-16,659422.64,13.3,180,470696.85,Defaulted
LOAN06466,CUST05203,BR003,Education Loan,2025-07-26,833887.59,10.33,120,321067.78,Defaulted
LOAN06467,CUST06086,BR055,Personal Loan,2021-07-15,427351.74,11.67,24,302021.83,Defaulted
LOAN06468,CUST07336,BR046,Education Loan,2023-01-16,1141573.25,7.29,120,1052585.11,Pending
LOAN06469,CUST06961,BR008,Home Loan,2020-01-01,4865494.04,10.63,48,1299586.73,Active
LOAN06470,CUST06550,BR054,Auto Loan,2021-09-05,481465.98,9.24,84,356888.73,Closed
LOAN06471,CUST04950,BR029,Business Loan,2020-03-23,2593269.28,7.12,240,1628762.19,Active
LOAN06472,CUST00654,BR019,Auto Loan,2021-03-20,910219.79,11.22,48,143565.57,Closed
LOAN06473,CUST05541,BR007,Auto Loan,2025-06-14,254595.54,8.58,36,35432.91,Closed
LOAN06474,CUST07547,BR039,Auto Loan,2020-12-17,1327192.63,13.98,48,396742.69,Defaulted
LOAN06475,CUST07742,BR027,Home Loan,2020-10-12,5579842.11,9.23,84,5335090.81,Closed
LOAN06476,CUST03665,BR018,Home Loan,2025-01-07,4003841.32,11.26,120,2631307.39,Defaulted
LOAN06477,CUST01903,BR018,Personal Loan,2020-02-13,382684.99,14.6,120,172871.52,Defaulted
LOAN06478,CUST05551,BR014,Education Loan,2022-08-31,1275446.85,14.28,48,252848.01,Closed
LOAN06479,CUST05510,BR052,Personal Loan,2022-07-15,501492.3,7.96,84,492467.11,Active
LOAN06480,CUST01295,BR030,Auto Loan,2020-12-23,235048.91,11.28,84,207154.2,Closed
LOAN06481,CUST02299,BR011,Auto Loan,2025-02-25,1398444.29,11.14,24,974974.84,Defaulted
LOAN06482,CUST00333,BR060,Personal Loan,2021-05-21,387044.12,9.2,36,130400.27,Defaulted
LOAN06483,CUST01595,BR006,Education Loan,2024-06-15,261146.9,15.01,48,235408.58,Closed
LOAN06484,CUST04693,BR045,Auto Loan,2023-03-18,1289954.14,13.02,240,329329.24,Pending
LOAN06485,CUST02025,BR036,Business Loan,2020-09-19,3643222.0,10.57,48,2469107.2,Active
LOAN06486,CUST07405,BR048,Auto Loan,2020-01-24,753296.48,12.11,36,654245.52,Defaulted
LOAN06487,CUST01224,BR040,Home Loan,2020-07-03,3187812.91,10.32,180,3148116.38,Closed
LOAN06488,CUST05657,BR026,Education Loan,2024-12-12,831017.01,13.76,240,744118.24,Defaulted
LOAN06489,CUST07189,BR001,Business Loan,2023-02-05,3168811.79,11.07,60,1079573.05,Closed
LOAN06490,CUST02621,BR023,Personal Loan,2024-03-23,771420.68,15.44,120,666955.78,Defaulted
LOAN06491,CUST05749,BR042,Personal Loan,2022-03-23,524298.42,7.09,48,183337.32,Closed
LOAN06492,CUST02914,BR015,Personal Loan,2022-11-11,356141.21,11.96,120,251335.59,Defaulted
LOAN06493,CUST04654,BR028,Home Loan,2020-11-04,5215757.42,14.33,240,4587047.73,Pending
LOAN06494,CUST04534,BR003,Auto Loan,2022-02-12,1226998.61,7.37,84,1017897.57,Defaulted
LOAN06495,CUST06448,BR002,Education Loan,2021-08-10,269957.45,14.52,240,150327.59,Defaulted
LOAN06496,CUST04263,BR046,Education Loan,2021-12-11,644202.5,7.17,120,522471.68,Pending
LOAN06497,CUST00687,BR030,Auto Loan,2022-05-26,445347.66,12.57,36,181343.02,Active
LOAN06498,CUST03595,BR015,Home Loan,2021-09-03,2209278.48,12.08,24,233921.75,Closed
LOAN06499,CUST00250,BR045,Auto Loan,2024-12-07,1504352.33,10.38,12,785906.6,Pending
LOAN06500,CUST00633,BR030,Education Loan,2022-05-20,1312146.34,14.11,60,990616.55,Closed
LOAN06501,CUST02026,BR005,Education Loan,2023-07-31,202095.03,9.03,120,61298.48,Defaulted
LOAN06502,CUST05947,BR033,Education Loan,2024-04-03,354754.11,11.79,60,92131.81,Defaulted
LOAN06503,CUST03647,BR045,Home Loan,2021-01-30,1784421.49,12.47,120,154017.93,Defaulted
LOAN06504,CUST00430,BR058,Personal Loan,2023-10-05,684251.2,15.35,84,683349.01,Pending
LOAN06505,CUST06963,BR046,Business Loan,2021-01-02,4992602.06,8.16,60,4425100.11,Active
LOAN06506,CUST05768,BR056,Business Loan,2021-06-17,3435885.62,9.49,48,3129213.89,Active
LOAN06507,CUST04354,BR053,Home Loan,2021-02-14,3743833.08,11.02,48,3673546.53,Closed
LOAN06508,CUST06327,BR039,Business Loan,2021-02-05,985995.29,10.62,48,984603.98,Pending
LOAN06509,CUST00986,BR002,Auto Loan,2021-02-08,1588826.64,11.69,48,977756.67,Pending
LOAN06510,CUST03829,BR042,Auto Loan,2022-07-17,1275939.56,14.99,12,1011396.33,Pending
LOAN06511,CUST03553,BR049,Business Loan,2021-08-08,323064.44,11.64,180,247436.39,Pending
LOAN06512,CUST02464,BR016,Business Loan,2024-02-15,1814030.3,10.78,84,436142.09,Pending
LOAN06513,CUST01124,BR017,Home Loan,2023-11-27,6752221.18,12.77,120,1830043.89,Defaulted
LOAN06514,CUST02564,BR020,Business Loan,2023-11-27,492476.29,10.17,48,238911.87,Pending
LOAN06515,CUST01179,BR029,Business Loan,2020-09-24,764008.76,7.73,240,453427.17,Pending
LOAN06516,CUST02187,BR045,Home Loan,2025-10-17,868846.87,12.03,12,117163.47,Pending
LOAN06517,CUST00977,BR036,Education Loan,2022-12-01,803593.36,8.67,240,204199.21,Closed
LOAN06518,CUST05561,BR039,Personal Loan,2022-11-25,372736.22,13.37,84,363120.5,Pending
LOAN06519,CUST02919,BR055,Business Loan,2021-01-25,3738693.79,12.57,240,3491780.79,Closed
LOAN06520,CUST05670,BR040,Education Loan,2023-06-21,1455043.58,14.6,60,408472.63,Active
LOAN06521,CUST02763,BR018,Personal Loan,2021-10-09,417545.47,8.87,12,244104.6,Active
LOAN06522,CUST00907,BR018,Business Loan,2025-04-30,1670586.97,13.72,36,691173.09,Pending
LOAN06523,CUST04662,BR006,Auto Loan,2021-04-28,707611.48,10.0,84,344042.56,Defaulted
LOAN06524,CUST00702,BR043,Auto Loan,2024-09-22,356031.91,11.74,84,51382.3,Defaulted
LOAN06525,CUST00290,BR009,Auto Loan,2023-06-12,1598910.38,13.6,36,399100.76,Defaulted
LOAN06526,CUST01632,BR005,Education Loan,2021-06-10,1277051.12,12.08,60,392908.95,Pending
LOAN06527,CUST05142,BR014,Home Loan,2022-02-21,2365583.32,9.13,12,2099851.65,Defaulted
LOAN06528,CUST05221,BR044,Education Loan,2023-07-10,1162853.88,7.23,12,209168.07,Closed
LOAN06529,CUST04217,BR035,Personal Loan,2024-07-03,63946.28,12.64,84,31905.05,Active
LOAN06530,CUST03564,BR033,Personal Loan,2025-07-01,142489.53,8.4,48,99048.05,Closed
LOAN06531,CUST01782,BR046,Business Loan,2024-07-13,2595639.85,12.13,120,960355.37,Closed
LOAN06532,CUST02931,BR048,Personal Loan,2024-11-13,521597.44,14.63,180,35716.3,Pending
LOAN06533,CUST02606,BR012,Personal Loan,2022-10-21,455078.81,7.51,60,353116.18,Closed
LOAN06534,CUST04510,BR002,Auto Loan,2024-08-18,1240643.75,10.13,84,942799.4,Defaulted
LOAN06535,CUST06671,BR016,Business Loan,2020-10-03,671168.38,8.56,12,421630.49,Defaulted
LOAN06536,CUST05657,BR012,Education Loan,2022-08-26,501486.07,10.0,12,155793.11,Defaulted
LOAN06537,CUST03886,BR035,Personal Loan,2024-05-29,431937.9,8.85,36,369701.5,Closed
LOAN06538,CUST01039,BR027,Education Loan,2025-07-01,211906.52,12.58,180,144372.7,Pending
LOAN06539,CUST07404,BR014,Business Loan,2022-02-07,4271723.63,11.29,60,3013620.59,Closed
LOAN06540,CUST00836,BR004,Personal Loan,2020-07-09,768867.94,14.46,84,348748.36,Defaulted
LOAN06541,CUST04180,BR044,Home Loan,2021-06-19,2139743.14,10.67,240,246794.16,Active
LOAN06542,CUST02944,BR053,Auto Loan,2021-03-27,1723600.42,15.22,36,877118.03,Active
LOAN06543,CUST06565,BR037,Business Loan,2020-10-02,1332140.99,11.47,180,218828.19,Pending
LOAN06544,CUST04622,BR019,Personal Loan,2021-09-15,476169.1,12.98,84,462112.73,Active
LOAN06545,CUST03727,BR054,Personal Loan,2025-12-17,438426.76,10.61,36,148980.81,Pending
LOAN06546,CUST00667,BR021,Business Loan,2021-04-11,2091923.46,9.94,24,761871.4,Active
LOAN06547,CUST01118,BR052,Auto Loan,2022-03-05,1449108.53,7.59,120,1054574.81,Defaulted
LOAN06548,CUST00279,BR030,Personal Loan,2024-11-27,335498.99,7.55,120,76530.93,Closed
LOAN06549,CUST06627,BR006,Education Loan,2025-10-06,1219087.8,12.46,48,1005348.03,Defaulted
LOAN06550,CUST04749,BR019,Auto Loan,2022-10-28,748194.96,10.73,180,476551.82,Defaulted
LOAN06551,CUST07958,BR023,Business Loan,2023-07-09,1770396.75,7.84,48,871886.32,Pending
LOAN06552,CUST05462,BR011,Personal Loan,2025-01-20,117651.74,14.07,24,56081.52,Closed
LOAN06553,CUST00339,BR024,Personal Loan,2021-06-21,294740.78,7.55,180,200281.06,Closed
LOAN06554,CUST07808,BR004,Education Loan,2025-06-06,355520.72,10.0,84,95006.49,Pending
LOAN06555,CUST05840,BR041,Auto Loan,2025-02-21,1344855.63,14.15,12,500947.45,Active
LOAN06556,CUST06901,BR045,Personal Loan,2020-05-16,351347.98,13.35,84,300935.44,Defaulted
LOAN06557,CUST03278,BR035,Auto Loan,2025-04-09,596961.15,9.25,84,483663.14,Active
LOAN06558,CUST03669,BR045,Education Loan,2020-08-10,548063.63,10.83,60,46904.73,Defaulted
LOAN06559,CUST02871,BR009,Personal Loan,2025-08-28,445335.36,11.93,240,337771.23,Defaulted
LOAN06560,CUST03489,BR039,Home Loan,2025-07-01,3358304.59,7.85,84,547101.19,Closed
LOAN06561,CUST05678,BR041,Business Loan,2023-01-23,1359754.64,7.04,24,468228.86,Defaulted
LOAN06562,CUST02132,BR044,Business Loan,2025-01-27,1810032.55,12.28,36,620555.55,Pending
LOAN06563,CUST01996,BR033,Personal Loan,2021-10-03,435069.42,13.18,84,294473.57,Active
LOAN06564,CUST07582,BR027,Auto Loan,2025-07-04,737119.95,9.56,36,425708.33,Defaulted
LOAN06565,CUST06317,BR056,Auto Loan,2020-07-19,1857797.65,12.76,120,583953.9,Active
LOAN06566,CUST00954,BR029,Home Loan,2023-05-29,5507121.41,9.77,36,4147729.59,Pending
LOAN06567,CUST07075,BR042,Personal Loan,2025-08-24,361640.52,10.59,84,49179.26,Closed
LOAN06568,CUST00817,BR041,Personal Loan,2022-07-18,350855.83,8.4,36,274128.9,Active
LOAN06569,CUST00347,BR032,Personal Loan,2020-09-09,597937.64,9.25,24,213820.82,Defaulted
LOAN06570,CUST00295,BR014,Auto Loan,2024-05-04,1650860.24,15.39,48,1031918.3,Active
LOAN06571,CUST03525,BR035,Personal Loan,2020-12-27,406920.78,9.07,60,357218.26,Closed
LOAN06572,CUST04408,BR036,Personal Loan,2023-10-30,167218.92,8.26,120,12806.15,Closed
LOAN06573,CUST04753,BR045,Personal Loan,2023-12-07,337544.66,11.71,12,308773.98,Defaulted
LOAN06574,CUST04968,BR060,Business Loan,2025-09-16,4162036.13,9.69,48,2082116.69,Defaulted
LOAN06575,CUST00636,BR012,Home Loan,2024-11-05,4608342.65,7.26,120,4323207.65,Closed
LOAN06576,CUST00511,BR052,Personal Loan,2020-06-02,66232.75,9.82,12,16166.18,Defaulted
LOAN06577,CUST00390,BR009,Education Loan,2024-07-14,1356708.48,9.71,240,1291930.58,Defaulted
LOAN06578,CUST07289,BR037,Education Loan,2022-08-26,730097.26,12.1,36,671696.03,Defaulted
LOAN06579,CUST05085,BR037,Education Loan,2020-04-27,637022.15,9.5,24,147439.27,Pending
LOAN06580,CUST02160,BR049,Personal Loan,2024-04-08,726003.38,8.59,60,613214.57,Active
LOAN06581,CUST03500,BR037,Personal Loan,2025-06-19,782694.69,7.62,12,592307.6,Pending
LOAN06582,CUST02219,BR014,Business Loan,2023-07-20,865621.62,11.77,84,614958.02,Closed
LOAN06583,CUST05503,BR019,Education Loan,2020-01-06,827375.81,13.9,48,752240.74,Defaulted
LOAN06584,CUST07358,BR048,Auto Loan,2020-05-04,413810.27,14.25,240,401005.48,Pending
LOAN06585,CUST00682,BR045,Business Loan,2022-07-05,4588198.07,9.47,12,1911291.75,Pending
LOAN06586,CUST05783,BR022,Business Loan,2024-10-27,1428994.04,8.38,84,839710.25,Active
LOAN06587,CUST00176,BR032,Business Loan,2022-02-12,1522809.1,14.47,36,367533.64,Defaulted
LOAN06588,CUST01710,BR031,Personal Loan,2024-01-24,164325.19,9.47,48,14550.96,Closed
LOAN06589,CUST02225,BR032,Business Loan,2023-05-17,4891755.53,14.4,24,1331579.23,Active
LOAN06590,CUST03890,BR028,Business Loan,2021-12-12,2666211.43,10.17,84,1240710.54,Defaulted
LOAN06591,CUST01105,BR049,Home Loan,2022-08-10,4234207.97,14.39,60,3343221.67,Active
LOAN06592,CUST04161,BR040,Personal Loan,2025-12-13,635221.48,15.15,36,211832.58,Closed
LOAN06593,CUST01384,BR050,Education Loan,2025-10-14,812142.63,10.14,48,207391.53,Closed
LOAN06594,CUST00205,BR041,Home Loan,2021-04-17,2991341.46,13.68,36,2186170.89,Closed
LOAN06595,CUST01972,BR048,Home Loan,2024-04-17,4742872.03,13.39,48,3931501.47,Closed
LOAN06596,CUST03034,BR028,Education Loan,2025-10-19,1278580.57,9.52,36,150523.14,Closed
LOAN06597,CUST02386,BR039,Auto Loan,2021-03-20,837919.56,15.27,120,636356.54,Pending
LOAN06598,CUST01378,BR018,Business Loan,2024-01-05,3311968.55,11.32,120,2857501.03,Pending
LOAN06599,CUST00209,BR003,Business Loan,2020-07-21,3662451.65,15.25,240,1429600.78,Active
LOAN06600,CUST01053,BR057,Education Loan,2025-07-02,556971.32,7.58,24,303635.73,Pending
LOAN06601,CUST07090,BR004,Auto Loan,2025-08-26,428881.62,8.8,84,210409.09,Closed
LOAN06602,CUST04579,BR045,Business Loan,2025-07-06,4526813.39,11.49,84,1706378.09,Active
LOAN06603,CUST04665,BR017,Education Loan,2023-12-15,399138.07,11.55,12,324502.34,Closed
LOAN06604,CUST04801,BR036,Business Loan,2023-01-10,2869780.09,14.23,24,1843489.97,Closed
LOAN06605,CUST01759,BR057,Education Loan,2022-02-18,286731.6,9.04,84,234799.88,Active
LOAN06606,CUST02663,BR047,Personal Loan,2020-11-22,504802.83,7.55,180,171295.46,Defaulted
LOAN06607,CUST05083,BR039,Education Loan,2024-03-03,280390.03,15.2,180,175730.78,Pending
LOAN06608,CUST07257,BR051,Home Loan,2022-03-24,7552574.86,11.23,24,2758383.62,Closed
LOAN06609,CUST06739,BR014,Business Loan,2025-12-11,2881992.42,9.7,36,2608657.78,Pending
LOAN06610,CUST05113,BR010,Home Loan,2023-03-22,7917711.44,12.95,24,4690314.8,Active
LOAN06611,CUST04483,BR025,Personal Loan,2022-04-04,192908.56,13.31,36,43490.25,Pending
LOAN06612,CUST05806,BR021,Home Loan,2023-04-03,2707520.33,13.06,180,2408653.5,Pending
LOAN06613,CUST06510,BR038,Personal Loan,2021-04-27,234664.02,13.52,240,92613.78,Closed
LOAN06614,CUST06632,BR037,Auto Loan,2025-08-10,1714969.43,12.55,36,916608.27,Pending
LOAN06615,CUST02220,BR054,Home Loan,2024-11-03,6190902.72,11.74,60,3791776.93,Closed
LOAN06616,CUST06209,BR005,Home Loan,2020-07-14,4075590.35,14.05,84,3788933.73,Closed
LOAN06617,CUST07623,BR052,Education Loan,2025-09-13,1451420.27,8.86,36,555252.04,Active
LOAN06618,CUST03242,BR060,Home Loan,2023-02-04,3152360.52,7.14,60,515050.09,Active
LOAN06619,CUST05476,BR008,Auto Loan,2023-02-09,1349969.98,10.21,84,730352.27,Pending
LOAN06620,CUST06348,BR016,Business Loan,2020-08-29,596292.08,13.83,120,359625.87,Active
LOAN06621,CUST00084,BR051,Auto Loan,2023-05-28,1890643.89,13.46,84,262606.12,Closed
LOAN06622,CUST02114,BR045,Business Loan,2025-03-09,4788239.82,10.52,120,2347860.97,Defaulted
LOAN06623,CUST00466,BR011,Home Loan,2023-05-29,5642428.19,14.29,180,4801639.64,Closed
LOAN06624,CUST06862,BR031,Business Loan,2021-01-02,4212481.9,13.86,48,1490822.02,Active
LOAN06625,CUST07420,BR034,Auto Loan,2022-11-30,1193142.22,12.01,12,515690.43,Active
LOAN06626,CUST00814,BR022,Business Loan,2020-05-24,2788467.31,12.85,240,643254.66,Defaulted
LOAN06627,CUST00183,BR040,Home Loan,2025-11-16,2940241.4,7.29,240,2914464.6,Pending
LOAN06628,CUST06069,BR007,Business Loan,2022-02-26,4377303.15,10.67,48,3186923.36,Active
LOAN06629,CUST00352,BR025,Personal Loan,2022-08-12,665341.62,14.46,60,322880.47,Active
LOAN06630,CUST06547,BR020,Home Loan,2020-12-08,6947865.22,11.97,12,2464585.54,Active
LOAN06631,CUST05278,BR001,Home Loan,2023-10-16,6621559.02,14.66,240,4466189.55,Pending
LOAN06632,CUST04517,BR004,Education Loan,2021-10-10,485128.51,14.66,120,465978.82,Pending
LOAN06633,CUST00916,BR016,Home Loan,2025-08-09,1175810.96,9.16,180,571781.03,Closed
LOAN06634,CUST01933,BR004,Education Loan,2020-05-13,812236.5,11.1,24,636492.23,Defaulted
LOAN06635,CUST06424,BR024,Home Loan,2022-04-15,3275383.06,10.81,36,854592.94,Closed
LOAN06636,CUST02014,BR012,Home Loan,2023-07-16,7465242.32,12.2,60,5292813.49,Defaulted
LOAN06637,CUST03102,BR020,Personal Loan,2022-06-15,586846.26,7.1,180,540025.49,Active
LOAN06638,CUST02267,BR024,Education Loan,2025-03-15,401355.27,9.76,36,206026.93,Closed
LOAN06639,CUST02828,BR038,Auto Loan,2021-03-14,1860302.36,14.31,240,1716915.66,Closed
LOAN06640,CUST03300,BR022,Business Loan,2022-12-10,597632.41,9.37,12,153704.59,Closed
LOAN06641,CUST03707,BR021,Business Loan,2022-11-28,3702278.54,14.85,60,315062.42,Closed
LOAN06642,CUST05089,BR057,Personal Loan,2020-12-07,174663.81,14.65,48,105875.12,Pending
LOAN06643,CUST03202,BR049,Education Loan,2022-05-31,1173902.17,7.41,180,490025.23,Closed
LOAN06644,CUST06759,BR017,Personal Loan,2021-11-07,123401.85,13.51,12,31368.97,Active
LOAN06645,CUST02077,BR049,Auto Loan,2022-02-26,1714489.5,12.54,36,346505.26,Pending
LOAN06646,CUST01217,BR006,Education Loan,2023-11-17,104824.77,7.43,84,65359.61,Closed
LOAN06647,CUST07815,BR055,Personal Loan,2022-05-06,789561.43,9.61,24,173030.84,Closed
LOAN06648,CUST05807,BR029,Business Loan,2025-09-29,4214531.3,12.31,24,2530740.04,Defaulted
LOAN06649,CUST06972,BR007,Personal Loan,2020-08-18,465951.31,11.04,240,426462.33,Pending
LOAN06650,CUST02487,BR008,Education Loan,2022-03-24,1176757.69,11.06,240,958448.48,Closed
LOAN06651,CUST06325,BR052,Business Loan,2024-10-21,4455569.06,9.99,12,1828697.38,Active
LOAN06652,CUST01579,BR045,Education Loan,2020-02-21,146584.27,11.55,60,111034.19,Defaulted
LOAN06653,CUST04182,BR015,Business Loan,2020-04-04,3746420.08,13.94,60,962826.53,Active
LOAN06654,CUST04823,BR044,Home Loan,2025-11-24,5164476.22,13.1,12,3354085.6,Active
LOAN06655,CUST05338,BR022,Business Loan,2024-06-11,3293359.13,14.43,180,1985957.12,Active
LOAN06656,CUST06448,BR036,Business Loan,2021-04-19,3859287.75,14.99,12,2251646.24,Closed
LOAN06657,CUST04478,BR029,Education Loan,2023-12-06,1293616.57,10.12,24,558899.47,Defaulted
LOAN06658,CUST06247,BR042,Home Loan,2025-10-02,6793185.03,9.2,60,2129980.58,Closed
LOAN06659,CUST00230,BR008,Business Loan,2025-02-27,4991553.46,10.57,60,2564300.44,Pending
LOAN06660,CUST04340,BR029,Education Loan,2022-04-10,554096.71,13.42,12,516288.4,Closed
LOAN06661,CUST01370,BR036,Business Loan,2021-06-20,855224.17,12.87,12,574749.28,Active
LOAN06662,CUST02747,BR054,Education Loan,2021-05-02,106516.75,11.86,12,46205.85,Pending
LOAN06663,CUST06149,BR022,Personal Loan,2025-03-03,183536.69,14.81,12,10774.06,Active
LOAN06664,CUST01890,BR018,Home Loan,2025-06-01,1287991.76,14.16,60,247961.78,Defaulted
LOAN06665,CUST02891,BR022,Personal Loan,2024-05-26,202540.22,11.35,24,92679.44,Active
LOAN06666,CUST01681,BR044,Education Loan,2021-12-30,914016.8,8.81,12,658217.48,Active
LOAN06667,CUST03663,BR050,Education Loan,2025-10-18,1453057.68,13.28,180,176375.2,Active
LOAN06668,CUST02444,BR037,Business Loan,2025-06-27,858722.29,9.15,84,327389.41,Defaulted
LOAN06669,CUST01323,BR033,Business Loan,2021-11-15,2478389.03,9.23,60,1902094.9,Pending
LOAN06670,CUST07593,BR017,Business Loan,2023-06-29,3262902.01,7.96,36,3069406.45,Active
LOAN06671,CUST05397,BR016,Business Loan,2021-03-02,1784258.63,13.23,24,717354.16,Active
LOAN06672,CUST00748,BR018,Auto Loan,2020-08-23,400594.52,14.45,240,346616.42,Defaulted
LOAN06673,CUST05316,BR031,Personal Loan,2020-10-29,474159.97,11.32,240,185016.82,Closed
LOAN06674,CUST02072,BR027,Business Loan,2021-09-16,3100883.25,9.84,24,976418.68,Pending
