Account_ID,Customer_ID,Branch_ID,Account_Type,Opening_Date,Current_Balance,Account_Status
ACC10900,CUST06184,BR004,Current,2022-02-02,24974.48,Active
ACC10901,CUST01100,BR006,Savings,2019-01-13,9567.6,Dormant
ACC10902,CUST07263,BR047,Savings,2022-01-04,13627.03,Dormant
ACC10903,CUST02690,BR002,Current,2025-12-15,7987.12,Closed
ACC10904,CUST03093,BR007,Salary,2025-09-13,19615.79,Active
ACC10905,CUST04486,BR036,Savings,2020-07-19,20449.99,Dormant
ACC10906,CUST06335,BR060,Savings,2019-04-05,4747.21,Dormant
ACC10907,CUST03759,BR030,Fixed Deposit,2024-06-03,36282.91,Closed
ACC10908,CUST07219,BR053,Current,2022-08-23,50848.27,Dormant
ACC10909,CUST02558,BR040,Savings,2020-03-24,13511.28,Dormant
ACC10910,CUST02580,BR038,Salary,2025-06-28,8202.06,Closed
ACC10911,CUST06314,BR011,Savings,2019-05-19,20596.3,Dormant
ACC10912,CUST06855,BR054,Current,2024-06-21,51205.26,Dormant
ACC10913,CUST06332,BR016,Savings,2021-03-03,6046.79,Dormant
ACC10914,CUST05635,BR027,Savings,2023-02-12,36138.56,Closed
ACC10915,CUST02384,BR060,Current,2025-01-15,16312.82,Dormant
ACC10916,CUST03979,BR023,Savings,2021-11-23,21673.92,Active
ACC10917,CUST01985,BR047,Current,2023-03-29,35051.72,Active
ACC10918,CUST06769,BR019,Salary,2022-04-13,9237.75,Active
ACC10919,CUST07200,BR051,Salary,2020-09-22,6525.27,Closed
ACC10920,CUST01216,BR016,Savings,2022-07-30,17032.56,Dormant
ACC10921,CUST00538,BR045,Current,2020-02-12,184486.27,Dormant
ACC10922,CUST01441,BR032,Savings,2024-01-25,6467.16,Active
ACC10923,CUST04241,BR012,Salary,2020-08-15,43678.84,Closed
ACC10924,CUST06924,BR026,Salary,2019-04-20,11138.86,Dormant
ACC10925,CUST07661,BR053,Salary,2022-12-24,13694.64,Closed
ACC10926,CUST02818,BR056,Savings,2019-05-28,8283.0,Active
ACC10927,CUST05112,BR034,Savings,2024-09-08,11002.28,Closed
ACC10928,CUST06618,BR029,Savings,2019-02-06,14007.96,Active
ACC10929,CUST00127,BR001,Salary,2021-04-14,6425.4,Closed
ACC10930,CUST02347,BR006,Savings,2020-08-26,18250.98,Active
ACC10931,CUST02834,BR014,Fixed Deposit,2023-02-28,46900.82,Dormant
ACC10932,CUST05179,BR029,Savings,2020-03-19,116506.58,Dormant
ACC10933,CUST06079,BR009,Salary,2021-07-20,5906.56,Active
ACC10934,CUST04452,BR058,Savings,2024-06-04,24159.22,Closed
ACC10935,CUST00110,BR033,Fixed Deposit,2022-01-01,69473.99,Dormant
ACC10936,CUST00103,BR038,Salary,2021-08-19,6315.58,Closed
ACC10937,CUST03397,BR048,Salary,2022-07-10,21607.14,Closed
ACC10938,CUST04179,BR044,Salary,2022-08-04,10108.9,Closed
ACC10939,CUST04040,BR056,Salary,2023-11-03,2333.97,Closed
ACC10940,CUST02497,BR006,Salary,2022-07-08,21202.93,Closed
ACC10941,CUST03377,BR056,Savings,2023-09-20,8060.68,Dormant
ACC10942,CUST00884,BR007,Current,2024-06-15,12736.47,Active
ACC10943,CUST00887,BR036,Salary,2020-12-06,21623.4,Closed
ACC10944,CUST04155,BR032,Savings,2025-10-02,16115.79,Dormant
ACC10945,CUST02950,BR053,Savings,2022-02-11,50311.8,Closed
ACC10946,CUST00796,BR058,Salary,2022-03-27,31167.04,Dormant
ACC10947,CUST02004,BR009,Savings,2019-03-31,12327.21,Closed
ACC10948,CUST07918,BR041,Current,2024-06-16,80278.93,Dormant
ACC10949,CUST05486,BR023,Savings,2020-05-29,11159.93,Closed
ACC10950,CUST03073,BR039,Salary,2022-04-19,63779.12,Dormant
ACC10951,CUST01422,BR006,Salary,2022-09-27,8224.97,Active
ACC10952,CUST04344,BR018,Savings,2021-11-05,55463.4,Dormant
ACC10953,CUST00586,BR004,Salary,2025-09-18,24116.54,Dormant
ACC10954,CUST05948,BR059,Savings,2020-12-24,29274.7,Active
ACC10955,CUST00303,BR003,Savings,2021-03-20,12046.28,Active
ACC10956,CUST04572,BR043,Fixed Deposit,2024-04-05,54674.98,Active
ACC10957,CUST00470,BR053,Fixed Deposit,2024-06-27,16446.16,Closed
ACC10958,CUST06171,BR004,Savings,2021-05-16,26956.45,Active
ACC10959,CUST05057,BR055,Current,2019-09-10,51514.33,Dormant
ACC10960,CUST03055,BR009,Salary,2022-11-17,14668.38,Closed
ACC10961,CUST05468,BR027,Savings,2024-03-09,1516.29,Closed
ACC10962,CUST05521,BR019,Fixed Deposit,2020-01-09,28018.44,Closed
ACC10963,CUST02903,BR050,Savings,2022-12-23,11234.2,Dormant
ACC10964,CUST04093,BR020,Savings,2021-12-22,28638.09,Dormant
ACC10965,CUST02035,BR052,Fixed Deposit,2021-10-11,71225.3,Dormant
ACC10966,CUST06953,BR023,Savings,2025-12-30,18897.76,Closed
ACC10967,CUST07106,BR031,Salary,2019-10-13,20840.88,Active
ACC10968,CUST02547,BR009,Savings,2024-11-28,8746.26,Active
ACC10969,CUST01064,BR011,Savings,2024-03-31,38147.35,Dormant
ACC10970,CUST03768,BR057,Current,2024-03-04,58380.79,Closed
ACC10971,CUST01234,BR004,Salary,2021-07-02,17401.09,Dormant
ACC10972,CUST04108,BR048,Savings,2025-11-20,18697.85,Closed
ACC10973,CUST00516,BR007,Current,2024-12-30,226555.18,Active
ACC10974,CUST03973,BR028,Current,2024-03-11,59468.12,Active
ACC10975,CUST01354,BR054,Savings,2023-09-07,9214.17,Active
ACC10976,CUST06860,BR054,Salary,2025-08-20,15895.86,Active
ACC10977,CUST06718,BR002,Current,2021-12-12,77071.08,Closed
ACC10978,CUST03787,BR045,Savings,2022-05-23,12974.0,Dormant
ACC10979,CUST01144,BR050,Savings,2022-08-27,58708.81,Active
ACC10980,CUST06649,BR027,Salary,2022-02-09,17455.74,Dormant
ACC10981,CUST03362,BR053,Savings,2020-11-03,2675.17,Closed
ACC10982,CUST01757,BR047,Savings,2025-03-05,28845.37,Active
ACC10983,CUST00174,BR050,Savings,2023-03-09,15284.18,Dormant
ACC10984,CUST01968,BR015,Savings,2019-01-17,35719.85,Dormant
ACC10985,CUST01102,BR020,Savings,2022-09-21,51523.5,Closed
ACC10986,CUST01375,BR045,Current,2024-04-11,44141.78,Closed
ACC10987,CUST03188,BR052,Fixed Deposit,2020-09-13,162616.73,Active
ACC10988,CUST00531,BR053,Salary,2022-10-03,11788.8,Active
ACC10989,CUST06441,BR053,Current,2021-08-26,67833.93,Closed
ACC10990,CUST04944,BR047,Fixed Deposit,2021-06-13,97048.44,Closed
ACC10991,CUST04486,BR013,Savings,2021-03-27,20178.82,Closed
ACC10992,CUST03930,BR034,Fixed Deposit,2021-12-25,95536.59,Dormant
ACC10993,CUST02032,BR031,Savings,2024-12-11,12897.57,Active
ACC10994,CUST06315,BR019,Salary,2024-09-02,9938.81,Active
ACC10995,CUST02373,BR052,Savings,2025-09-17,6759.88,Closed
ACC10996,CUST05197,BR027,Savings,2022-06-27,27371.79,Closed
ACC10997,CUST07783,BR001,Savings,2023-11-29,29517.14,Closed
ACC10998,CUST05935,BR016,Savings,2024-03-06,63661.6,Active
ACC10999,CUST00845,BR004,Savings,2025-11-22,44892.5,Closed
ACC11000,CUST04969,BR017,Salary,2019-01-31,10945.06,Dormant
ACC11001,CUST03902,BR024,Salary,2022-07-30,5856.31,Closed
ACC11002,CUST00256,BR022,Salary,2023-10-20,18087.84,Closed
ACC11003,CUST06691,BR021,Savings,2022-01-01,59854.86,Dormant
ACC11004,CUST01667,BR020,Savings,2021-10-29,43463.05,Closed
ACC11005,CUST04330,BR042,Savings,2021-02-03,58456.01,Active
ACC11006,CUST02828,BR052,Current,2023-03-19,29381.21,Closed
ACC11007,CUST01336,BR022,Fixed Deposit,2020-01-15,45253.2,Dormant
ACC11008,CUST03861,BR026,Salary,2024-10-08,7975.81,Dormant
ACC11009,CUST06737,BR043,Savings,2025-06-04,20945.79,Closed
ACC11010,CUST01515,BR027,Fixed Deposit,2024-07-06,57116.34,Dormant
ACC11011,CUST03059,BR014,Current,2025-06-02,44653.04,Active
ACC11012,CUST00119,BR047,Savings,2022-06-01,19606.81,Dormant
ACC11013,CUST03206,BR018,Savings,2025-11-29,19530.55,Active
ACC11014,CUST05162,BR007,Current,2020-09-22,16702.37,Dormant
ACC11015,CUST05520,BR028,Savings,2021-11-06,51403.27,Active
ACC11016,CUST00489,BR046,Salary,2023-02-13,14094.82,Dormant
ACC11017,CUST00828,BR026,Savings,2022-03-22,18826.12,Dormant
ACC11018,CUST02410,BR054,Savings,2019-02-12,11240.89,Closed
ACC11019,CUST03599,BR041,Savings,2025-02-21,6642.73,Closed
ACC11020,CUST04689,BR027,Salary,2024-12-10,33375.42,Dormant
ACC11021,CUST06448,BR011,Savings,2020-06-02,36285.55,Closed
ACC11022,CUST07454,BR028,Current,2021-06-24,7158.69,Dormant
ACC11023,CUST05241,BR060,Savings,2025-12-30,43775.43,Active
ACC11024,CUST00102,BR017,Savings,2021-04-21,50525.48,Closed
ACC11025,CUST07328,BR034,Savings,2019-04-26,24635.37,Dormant
ACC11026,CUST02880,BR056,Savings,2022-04-11,92809.08,Active
ACC11027,CUST00541,BR002,Savings,2019-05-12,26770.28,Dormant
ACC11028,CUST04406,BR026,Current,2022-11-17,8805.89,Dormant
ACC11029,CUST01483,BR016,Salary,2024-02-29,17250.88,Closed
ACC11030,CUST05391,BR052,Savings,2023-06-25,27457.86,Closed
ACC11031,CUST06808,BR047,Savings,2019-01-20,12797.85,Closed
ACC11032,CUST02153,BR032,Current,2025-05-15,64444.45,Closed
ACC11033,CUST00933,BR007,Savings,2023-05-28,4910.35,Closed
ACC11034,CUST03463,BR026,Savings,2019-02-16,53718.36,Closed
ACC11035,CUST01636,BR042,Savings,2020-03-13,9993.5,Dormant
ACC11036,CUST01556,BR026,Savings,2021-01-26,9077.45,Active
ACC11037,CUST03977,BR029,Savings,2021-12-11,19881.75,Dormant
ACC11038,CUST05937,BR006,Current,2024-12-11,55992.49,Dormant
ACC11039,CUST01148,BR049,Fixed Deposit,2021-12-04,66062.36,Closed
ACC11040,CUST05999,BR029,Current,2025-03-22,17280.62,Dormant
ACC11041,CUST01504,BR046,Current,2021-09-15,21892.75,Closed
ACC11042,CUST05908,BR012,Savings,2022-10-21,7944.71,Dormant
ACC11043,CUST04029,BR043,Current,2022-03-10,29007.8,Active
ACC11044,CUST00040,BR056,Savings,2021-03-17,57960.62,Dormant
ACC11045,CUST04323,BR023,Salary,2021-11-17,13319.92,Dormant
ACC11046,CUST07213,BR007,Savings,2025-07-25,47737.51,Closed
ACC11047,CUST07192,BR031,Savings,2022-04-14,81622.58,Closed
ACC11048,CUST01833,BR003,Savings,2024-05-28,12975.05,Dormant
ACC11049,CUST06895,BR037,Savings,2022-11-17,18621.72,Active
ACC11050,CUST05144,BR018,Savings,2019-12-30,155449.09,Active
ACC11051,CUST01431,BR046,Fixed Deposit,2019-11-23,142430.02,Dormant
ACC11052,CUST07098,BR003,Savings,2020-12-08,4889.45,Active
ACC11053,CUST04826,BR005,Current,2023-05-27,53484.56,Dormant
ACC11054,CUST00624,BR022,Savings,2024-09-11,22037.57,Dormant
ACC11055,CUST07974,BR023,Current,2021-09-22,82988.15,Dormant
ACC11056,CUST03220,BR039,Salary,2020-08-25,7930.84,Closed
ACC11057,CUST06788,BR040,Fixed Deposit,2021-02-06,36179.03,Closed
ACC11058,CUST01003,BR015,Savings,2021-07-26,11986.5,Active
ACC11059,CUST05527,BR025,Salary,2020-09-18,8952.16,Closed
ACC11060,CUST00013,BR034,Savings,2023-03-05,45880.33,Dormant
ACC11061,CUST07631,BR042,Savings,2024-04-24,7607.72,Active
ACC11062,CUST03252,BR014,Savings,2020-12-02,12577.28,Dormant
ACC11063,CUST05978,BR016,Salary,2020-01-08,3818.8,Closed
ACC11064,CUST07378,BR045,Savings,2023-12-06,54524.53,Dormant
ACC11065,CUST04698,BR022,Current,2023-06-25,129447.43,Closed
ACC11066,CUST01279,BR051,Savings,2020-08-01,16409.8,Closed
ACC11067,CUST06000,BR045,Fixed Deposit,2022-06-02,50072.66,Closed
ACC11068,CUST05098,BR037,Savings,2023-06-14,33120.24,Dormant
ACC11069,CUST03654,BR047,Current,2020-03-31,158654.16,Closed
ACC11070,CUST06773,BR052,Savings,2020-01-15,31816.8,Dormant
ACC11071,CUST00438,BR014,Salary,2020-04-19,8198.62,Closed
ACC11072,CUST07423,BR024,Salary,2020-02-25,4301.95,Closed
ACC11073,CUST04027,BR010,Savings,2023-03-12,8073.86,Dormant
ACC11074,CUST03791,BR041,Savings,2019-03-01,23526.85,Dormant
ACC11075,CUST05607,BR036,Savings,2023-01-05,12212.38,Active
ACC11076,CUST06336,BR033,Fixed Deposit,2020-07-24,67304.38,Closed
ACC11077,CUST00865,BR030,Savings,2025-12-13,13391.41,Active
ACC11078,CUST03623,BR003,Current,2025-08-13,12605.06,Closed
ACC11079,CUST06751,BR059,Savings,2019-08-05,7636.32,Dormant
ACC11080,CUST05671,BR041,Savings,2022-07-03,89869.96,Dormant
ACC11081,CUST02054,BR027,Savings,2019-03-19,49025.16,Closed
ACC11082,CUST01243,BR034,Fixed Deposit,2019-01-31,169111.03,Closed
ACC11083,CUST05516,BR054,Savings,2020-07-20,35809.05,Dormant
ACC11084,CUST04895,BR011,Current,2023-08-16,23623.77,Closed
ACC11085,CUST04620,BR010,Current,2019-04-16,136399.17,Closed
ACC11086,CUST06479,BR016,Current,2024-12-28,35134.26,Active
ACC11087,CUST00114,BR050,Salary,2021-01-20,15593.19,Closed
ACC11088,CUST02553,BR019,Savings,2021-09-05,21193.67,Closed
ACC11089,CUST01069,BR003,Savings,2024-04-01,1552.76,Closed
ACC11090,CUST00799,BR013,Salary,2020-12-22,41081.55,Dormant
ACC11091,CUST07646,BR015,Current,2023-06-16,59337.93,Active
ACC11092,CUST03332,BR020,Savings,2025-06-17,29638.83,Active
ACC11093,CUST03700,BR002,Fixed Deposit,2023-06-25,57695.49,Active
ACC11094,CUST06592,BR017,Salary,2022-11-29,14978.92,Dormant
ACC11095,CUST07959,BR005,Savings,2022-01-24,12867.36,Dormant
ACC11096,CUST00751,BR030,Savings,2025-08-09,38365.79,Dormant
ACC11097,CUST06609,BR055,Savings,2021-06-23,6792.75,Closed
ACC11098,CUST02442,BR060,Savings,2022-05-13,26041.89,Active
ACC11099,CUST01310,BR057,Savings,2020-10-03,36512.73,Closed
ACC11100,CUST01559,BR051,Current,2024-02-07,29772.22,Active
ACC11101,CUST07084,BR051,Current,2020-06-04,52620.85,Active
ACC11102,CUST05393,BR035,Savings,2025-10-13,9025.41,Dormant
ACC11103,CUST01272,BR036,Current,2024-04-01,13824.16,Closed
ACC11104,CUST01416,BR028,Fixed Deposit,2025-03-28,69011.63,Active
ACC11105,CUST05959,BR024,Salary,2020-07-17,21482.3,Closed
ACC11106,CUST04227,BR052,Current,2019-01-18,5569.91,Dormant
ACC11107,CUST05301,BR040,Savings,2023-06-06,35235.82,Active
ACC11108,CUST04098,BR004,Savings,2023-07-15,13509.1,Closed
ACC11109,CUST02105,BR048,Salary,2023-03-16,11673.02,Closed
ACC11110,CUST05456,BR046,Savings,2022-02-18,6597.42,Active
ACC11111,CUST00488,BR026,Current,2020-11-30,15496.71,Dormant
ACC11112,CUST03139,BR059,Fixed Deposit,2019-12-28,106902.79,Closed
ACC11113,CUST07812,BR059,Salary,2020-01-02,13670.62,Active
ACC11114,CUST04668,BR056,Fixed Deposit,2019-08-29,47587.86,Closed
ACC11115,CUST03630,BR034,Savings,2021-07-02,19834.15,Dormant
ACC11116,CUST07226,BR044,Savings,2019-03-02,34210.59,Closed
ACC11117,CUST03920,BR047,Savings,2019-06-12,32743.02,Dormant
ACC11118,CUST00970,BR005,Savings,2023-04-11,20588.25,Active
ACC11119,CUST06968,BR030,Savings,2023-09-02,58903.94,Closed
ACC11120,CUST00549,BR055,Savings,2025-08-01,52755.13,Dormant
ACC11121,CUST04637,BR058,Savings,2024-08-13,31953.43,Active
ACC11122,CUST00798,BR017,Salary,2020-08-27,13880.33,Dormant
ACC11123,CUST02541,BR039,Savings,2024-02-04,39798.68,Active
ACC11124,CUST02240,BR035,Salary,2021-08-01,16647.03,Active
ACC11125,CUST02743,BR053,Salary,2019-06-08,28072.9,Closed
ACC11126,CUST02197,BR055,Salary,2022-11-15,25076.66,Closed
ACC11127,CUST03371,BR026,Fixed Deposit,2024-06-23,32501.7,Active
ACC11128,CUST04999,BR020,Current,2025-11-03,12259.26,Dormant
ACC11129,CUST04040,BR001,Savings,2020-06-20,11717.93,Dormant
ACC11130,CUST01160,BR031,Savings,2023-09-03,53025.32,Dormant
ACC11131,CUST04892,BR051,Savings,2024-04-10,5331.15,Closed
ACC11132,CUST04046,BR008,Fixed Deposit,2020-08-26,75875.9,Dormant
ACC11133,CUST04277,BR059,Savings,2019-05-22,30524.62,Active
ACC11134,CUST03738,BR037,Savings,2022-05-04,62716.71,Dormant
ACC11135,CUST03173,BR025,Savings,2023-04-03,25907.94,Closed
ACC11136,CUST02252,BR049,Salary,2021-08-31,5217.39,Closed
ACC11137,CUST00826,BR007,Savings,2022-12-23,9288.95,Closed
ACC11138,CUST03673,BR050,Savings,2024-01-06,7602.28,Active
ACC11139,CUST00811,BR003,Savings,2025-08-09,13573.17,Dormant
ACC11140,CUST01202,BR002,Current,2023-11-16,30245.37,Dormant
ACC11141,CUST00108,BR055,Current,2024-04-12,11322.63,Active
ACC11142,CUST06654,BR010,Current,2024-08-10,158049.25,Closed
ACC11143,CUST05890,BR048,Savings,2023-06-11,6682.5,Dormant
ACC11144,CUST00326,BR022,Savings,2020-05-21,73975.78,Dormant
ACC11145,CUST06683,BR001,Savings,2025-10-15,64000.54,Dormant
ACC11146,CUST06042,BR027,Savings,2025-07-30,49437.88,Active
ACC11147,CUST03973,BR032,Savings,2023-11-25,11797.11,Active
ACC11148,CUST00380,BR027,Savings,2023-12-30,29977.6,Dormant
ACC11149,CUST05561,BR060,Savings,2025-12-04,6976.94,Active
ACC11150,CUST06096,BR010,Savings,2022-02-12,50001.9,Dormant
ACC11151,CUST05141,BR014,Savings,2021-12-21,20607.57,Dormant
ACC11152,CUST06917,BR042,Fixed Deposit,2020-06-13,46836.02,Closed
ACC11153,CUST06224,BR021,Savings,2023-06-10,7321.93,Closed
ACC11154,CUST07726,BR020,Fixed Deposit,2021-10-26,13541.26,Closed
ACC11155,CUST02295,BR036,Current,2020-05-09,12854.63,Active
ACC11156,CUST02400,BR029,Current,2021-09-26,110503.03,Active
ACC11157,CUST07637,BR009,Savings,2020-07-03,15328.21,Dormant
ACC11158,CUST07991,BR020,Savings,2024-03-28,18912.99,Dormant
ACC11159,CUST00078,BR006,Savings,2022-05-28,39735.45,Dormant
ACC11160,CUST06252,BR056,Salary,2024-06-20,47285.94,Active
ACC11161,CUST07909,BR047,Savings,2019-02-12,72584.32,Dormant
ACC11162,CUST04871,BR021,Salary,2022-10-24,6763.97,Closed
ACC11163,CUST07507,BR007,Savings,2025-05-18,3834.09,Closed
ACC11164,CUST03744,BR014,Savings,2021-01-18,184177.06,Closed
ACC11165,CUST06289,BR055,Savings,2023-06-20,169751.77,Dormant
ACC11166,CUST01239,BR004,Savings,2025-09-21,26097.85,Active
ACC11167,CUST02119,BR054,Salary,2025-10-01,5489.86,Active
ACC11168,CUST03729,BR060,Salary,2023-11-07,26219.5,Closed
ACC11169,CUST03520,BR032,Savings,2020-09-25,19986.55,Dormant
ACC11170,CUST02242,BR053,Salary,2019-07-28,12343.85,Dormant
ACC11171,CUST03463,BR033,Savings,2023-06-05,49267.16,Dormant
ACC11172,CUST05138,BR002,Savings,2020-02-15,29760.5,Closed
ACC11173,CUST07357,BR051,Salary,2025-04-14,5825.09,Dormant
ACC11174,CUST06282,BR019,Savings,2023-09-05,16444.27,Dormant
ACC11175,CUST05833,BR024,Savings,2020-09-26,39936.17,Dormant
ACC11176,CUST07124,BR051,Savings,2020-10-20,34864.59,Dormant
ACC11177,CUST02883,BR059,Salary,2019-04-10,16049.16,Dormant
ACC11178,CUST01824,BR003,Savings,2020-01-18,51025.49,Dormant
ACC11179,CUST06877,BR057,Savings,2020-12-10,15906.05,Closed
ACC11180,CUST02389,BR038,Fixed Deposit,2022-10-28,66649.44,Active
ACC11181,CUST06462,BR024,Current,2022-09-13,1241.93,Dormant
ACC11182,CUST05279,BR047,Current,2019-05-14,23163.89,Active
ACC11183,CUST03086,BR039,Savings,2023-07-19,43805.41,Closed
ACC11184,CUST01052,BR033,Salary,2023-12-27,10165.18,Dormant
ACC11185,CUST00289,BR043,Savings,2023-10-27,14478.14,Dormant
ACC11186,CUST05554,BR055,Savings,2020-12-27,8627.35,Closed
ACC11187,CUST04167,BR021,Current,2025-07-07,99048.6,Active
ACC11188,CUST01715,BR041,Savings,2025-11-07,36084.44,Dormant
ACC11189,CUST03053,BR048,Fixed Deposit,2019-02-10,98247.86,Active
ACC11190,CUST04833,BR041,Salary,2019-01-06,3990.41,Dormant
ACC11191,CUST04943,BR032,Savings,2023-08-02,19064.72,Dormant
ACC11192,CUST04731,BR025,Savings,2021-04-20,17118.24,Active
ACC11193,CUST02805,BR040,Savings,2021-04-01,17111.15,Active
ACC11194,CUST02540,BR003,Salary,2020-08-17,8680.03,Active
ACC11195,CUST04529,BR006,Savings,2022-08-17,16131.13,Active
ACC11196,CUST02998,BR008,Salary,2025-05-21,24215.58,Dormant
ACC11197,CUST04074,BR020,Salary,2020-07-19,3501.7,Closed
ACC11198,CUST04244,BR051,Fixed Deposit,2019-06-11,173924.55,Closed
ACC11199,CUST00327,BR057,Salary,2021-10-14,18745.12,Closed
ACC11200,CUST01878,BR060,Current,2025-11-18,34810.28,Active
ACC11201,CUST00397,BR006,Savings,2024-05-01,49818.95,Dormant
ACC11202,CUST06703,BR027,Salary,2020-08-23,4835.38,Active
ACC11203,CUST02147,BR059,Salary,2020-01-03,8389.27,Dormant
ACC11204,CUST03733,BR022,Salary,2022-01-30,12274.11,Dormant
ACC11205,CUST06050,BR005,Savings,2021-07-23,75282.6,Dormant
ACC11206,CUST06719,BR014,Savings,2019-08-04,21123.75,Closed
ACC11207,CUST07745,BR047,Savings,2024-06-15,33025.96,Dormant
ACC11208,CUST05773,BR041,Savings,2019-10-11,12956.84,Active
ACC11209,CUST00654,BR017,Salary,2024-04-21,18784.54,Dormant
ACC11210,CUST01756,BR059,Fixed Deposit,2022-09-23,163790.55,Dormant
ACC11211,CUST06067,BR015,Salary,2024-01-28,26819.08,Closed
ACC11212,CUST01155,BR042,Salary,2022-09-16,12619.28,Closed
ACC11213,CUST07434,BR040,Savings,2023-06-09,40454.85,Dormant
ACC11214,CUST03714,BR023,Salary,2021-04-15,20015.49,Active
ACC11215,CUST07812,BR021,Savings,2021-06-26,34749.79,Active
ACC11216,CUST06957,BR001,Fixed Deposit,2024-07-05,116677.85,Dormant
ACC11217,CUST03623,BR010,Savings,2019-06-21,59517.75,Active
ACC11218,CUST06914,BR030,Savings,2024-08-05,19644.59,Active
ACC11219,CUST01941,BR047,Savings,2019-04-14,39249.39,Active
ACC11220,CUST00081,BR040,Savings,2019-11-30,15602.94,Active
ACC11221,CUST02308,BR030,Salary,2019-12-24,7001.29,Closed
ACC11222,CUST01507,BR031,Savings,2021-12-18,17282.6,Active
ACC11223,CUST03266,BR024,Current,2020-12-26,33648.44,Dormant
ACC11224,CUST04830,BR053,Current,2024-08-11,6894.08,Dormant
ACC11225,CUST02763,BR001,Salary,2021-05-28,24397.42,Dormant
ACC11226,CUST02037,BR041,Current,2023-12-18,2281.7,Dormant
ACC11227,CUST05079,BR036,Current,2022-11-25,548431.1,Dormant
ACC11228,CUST00161,BR037,Salary,2022-04-30,38227.69,Dormant
ACC11229,CUST02163,BR056,Savings,2019-04-01,17415.09,Active
ACC11230,CUST02257,BR012,Savings,2020-08-04,22214.13,Active
ACC11231,CUST02765,BR033,Savings,2021-09-14,28931.17,Dormant
ACC11232,CUST02725,BR054,Salary,2021-10-25,8844.82,Active
ACC11233,CUST02716,BR055,Current,2025-11-11,44029.68,Dormant
ACC11234,CUST02942,BR016,Current,2023-09-15,31445.15,Dormant
ACC11235,CUST01158,BR009,Current,2022-01-31,33048.36,Active
ACC11236,CUST05505,BR052,Savings,2021-02-24,25934.13,Closed
ACC11237,CUST03757,BR008,Savings,2023-11-26,6753.56,Closed
ACC11238,CUST00580,BR007,Salary,2022-05-04,13734.95,Active
ACC11239,CUST01671,BR046,Current,2019-09-19,42763.82,Dormant
ACC11240,CUST06431,BR043,Salary,2022-03-12,14620.72,Active
ACC11241,CUST04785,BR052,Current,2024-09-21,29265.64,Active
ACC11242,CUST05136,BR033,Savings,2021-03-16,61332.92,Dormant
ACC11243,CUST01237,BR027,Savings,2020-01-14,16021.91,Dormant
ACC11244,CUST03638,BR054,Savings,2022-01-14,27027.05,Active
ACC11245,CUST06227,BR037,Salary,2022-08-21,33127.14,Closed
ACC11246,CUST04613,BR048,Fixed Deposit,2023-08-02,57089.43,Closed
ACC11247,CUST00139,BR015,Salary,2024-02-26,15523.72,Active
ACC11248,CUST01738,BR047,Current,2019-01-10,32978.64,Dormant
ACC11249,CUST07846,BR025,Savings,2025-02-14,67079.44,Dormant
ACC11250,CUST00812,BR009,Current,2023-07-20,28064.91,Active
ACC11251,CUST05355,BR006,Savings,2021-05-12,69913.85,Dormant
ACC11252,CUST05023,BR042,Savings,2021-05-04,20065.77,Closed
ACC11253,CUST07589,BR057,Savings,2023-05-30,10162.77,Closed
ACC11254,CUST00603,BR054,Current,2019-07-11,71637.44,Active
ACC11255,CUST06106,BR024,Salary,2020-07-05,10793.86,Dormant
ACC11256,CUST03423,BR020,Current,2024-04-16,67541.73,Dormant
ACC11257,CUST03916,BR020,Salary,2024-10-06,1977.16,Closed
ACC11258,CUST02923,BR018,Savings,2019-11-04,22129.9,Active
ACC11259,CUST00563,BR030,Savings,2024-11-07,14564.69,Closed
ACC11260,CUST02883,BR015,Savings,2022-05-22,8459.68,Dormant
